0.5,0.5,0.03,0.01,0.4,0.4
0.53,0.51,0.03,0.01,0.4,0.4
0.56,0.52,0.03,0.01,0.4,0.42000000000000004
0.5900000000000001,0.53,0.03,0.01,0.4,0.42000000000000004
0.6200000000000001,0.54,0.03,0.01,0.36000000000000004,0.44000000000000006
0.6500000000000001,0.55,0.03,0.01,0.4,0.44000000000000006
0.6800000000000002,0.56,0.03,0.01,0.36000000000000004,0.4600000000000001
0.7100000000000002,0.5700000000000001,0.03,0.01,0.32000000000000006,0.4600000000000001
0.7400000000000002,0.5800000000000001,0.03,0.01,0.32000000000000006,0.4800000000000001
0.7700000000000002,0.5900000000000001,0.03,0.01,0.36000000000000004,0.4800000000000001
0.8000000000000003,0.6000000000000001,0.03,0.01,0.4,0.5000000000000001
0.8300000000000003,0.6100000000000001,0.03,0.01,0.36000000000000004,0.5000000000000001
0.8600000000000003,0.6200000000000001,0.03,0.01,0.4,0.5200000000000001
0.8900000000000003,0.6300000000000001,0.03,0.01,0.44,0.5200000000000001
0.9200000000000004,0.6400000000000001,0.03,0.01,0.48,0.5400000000000001
0.9500000000000004,0.6500000000000001,0.03,0.01,0.48,0.5400000000000001
0.9800000000000004,0.6600000000000001,0.03,0.01,0.48,0.5600000000000002
0.9899999999999995,0.6700000000000002,-0.03637653470821612,-0.02667922780098917,0.48,0.5600000000000002
0.9536234652917834,0.643320772199011,-0.03637653470821612,-0.02667922780098917,0.48,0.5800000000000002
0.9172469305835673,0.6166415443980218,-0.03637653470821612,-0.02667922780098917,0.48,0.5600000000000002
0.8808703958753512,0.5899623165970326,-0.03637653470821612,-0.02667922780098917,0.48,0.5400000000000001
0.8444938611671351,0.5632830887960434,-0.03637653470821612,-0.02667922780098917,0.48,0.5200000000000001
0.808117326458919,0.5366038609950542,-0.03637653470821612,-0.02667922780098917,0.48,0.5000000000000001
0.7717407917507029,0.509924633194065,-0.03637653470821612,-0.02667922780098917,0.48,0.4800000000000001
0.7353642570424868,0.4832454053930758,-0.03637653470821612,-0.02667922780098917,0.48,0.4600000000000001
0.6989877223342706,0.4565661775920866,-0.03637653470821612,-0.02667922780098917,0.48,0.44000000000000006
0.6626111876260545,0.42988694979109743,-0.03637653470821612,-0.02667922780098917,0.48,0.42000000000000004
0.6262346529178384,0.40320772199010824,-0.03637653470821612,-0.02667922780098917,0.48,0.4
0.5898581182096223,0.37652849418911905,-0.03637653470821612,-0.02667922780098917,0.48,0.38
0.5534815835014062,0.34984926638812985,-0.03637653470821612,-0.02667922780098917,0.48,0.36
0.5171050487931901,0.32317003858714066,-0.03637653470821612,-0.02667922780098917,0.48,0.33999999999999997
0.48072851408497397,0.29649081078615147,-0.03637653470821612,-0.02667922780098917,0.48,0.31999999999999995
0.44435197937675786,0.2698115829851623,-0.03637653470821612,-0.02667922780098917,0.48,0.29999999999999993
0.40797544466854174,0.24313235518417312,-0.03637653470821612,-0.02667922780098917,0.48,0.2799999999999999
0.37159890996032563,0.21645312738318395,-0.03637653470821612,-0.02667922780098917,0.48,0.2599999999999999
0.3352223752521095,0.1897738995821948,-0.03637653470821612,-0.02667922780098917,0.48,0.2399999999999999
0.2988458405438934,0.16309467178120562,-0.03637653470821612,-0.02667922780098917,0.48,0.21999999999999992
0.2624693058356773,0.13641544398021646,-0.03637653470821612,-0.02667922780098917,0.48,0.19999999999999993
0.22609277112746118,0.1097362161792273,-0.03637653470821612,-0.02667922780098917,0.52,0.17999999999999994
0.18971623641924507,0.08305698837823813,-0.03637653470821612,-0.02667922780098917,0.52,0.15999999999999995
0.15333970171102895,0.05637776057724896,-0.03637653470821612,-0.02667922780098917,0.52,0.13999999999999996
0.11696316700281284,0.029698532776259792,-0.03637653470821612,-0.02667922780098917,0.52,0.11999999999999995
0.08058663229459673,0.0030193049752706216,-0.03637653470821612,-0.02667922780098917,0.56,0.09999999999999995
0.04421009758638061,0.02365992282571855,-0.03637653470821612,0.02667922780098917,0.56,0.07999999999999995
0.007833562878164488,0.05033915062670772,-0.03637653470821612,0.02667922780098917,0.6000000000000001,0.05999999999999994
0.028542971830051632,0.07701837842769689,0.03637653470821612,-0.013363300135356242,0.6000000000000001,0.03999999999999994
0.06491950653826775,0.06365507829234066,0.03637653470821612,-0.013363300135356242,0.6000000000000001,0.019999999999999938
0.10129604124648386,0.050291778156984414,0.03637653470821612,-0.013363300135356242,0.6000000000000001,0
0.13767257595469998,0.03692847802162817,0.03637653470821612,-0.013363300135356242,0.6000000000000001,0
0.1740491106629161,0.02356517788627193,0.03637653470821612,-0.013363300135356242,0.6000000000000001,0
